"","GCI.total.c","GCI.PP.total.c","SexDes.total.a","GMSEX.total.a","SCS.total.a","SCS.total.c","CS.total.a","CS.total.c","BFI.extraversion.c","BFI.agreeable.c","BFI.conscientious.c","BFI.negative.c","BFI.open.c","AnxAttch.c","AvoAttch.c","Narc.c","Gender","d_men","d_women","GCI_1","GCI_2","GCI_3","GCI_4","GCI_5","GCI_6","SCS_1","SCS_2_R","SCS_3","SCS_4_R","SCS_5","SCS_6","BFI_1","BFI_2_R","BFI_3_R","BFI_4","BFI_5","BFI_6","BFI_7_R","BFI_8_R","BFI_9_R","BFI_10_R","BFI_11","BFI_12","GMSEX_1","GMSEX_2","GMSEX_3","GMSEX_4","GMSEX_5","SexDes_1","SexDes_2"
"350",3.04358353510896,-9.07990314769976,1,4.2,1.83333333333333,-5.51089588377724,8.1,-0.699757869249396,-1.00242130750605,-9.09685230024213,-8.27118644067797,-3.81113801452784,0.779661016949156,-9.6682808716707,10.953995157385,-1.5544794188862,-1,0,1,3,4,3,5,5,5,2,0,1,2,3,3,3,4,3,4,5,2,4,3,2,1,2,2,4,3,5,3,6,1,1
"351",0.043583535108958,6.92009685230024,2,5.8,3.33333333333333,3.48910411622276,3.5,-46.6997578692494,7.99757869249395,4.90314769975787,-8.27118644067797,24.1888619854722,5.77966101694916,2.3317191283293,13.953995157385,-2.5544794188862,1,1,0,4,4,4,4,4,2,4,1,4,3,4,4,4,3,2,3,3,4,3,2,5,5,5,5,6,6,6,6,5,2,2
"352",-0.956416464891042,-3.07990314769976,2,2.2,1.66666666666667,-6.51089588377724,7.8,-3.6997578692494,1.99757869249395,-2.09685230024213,-7.27118644067797,22.1888619854722,12.7796610169492,15.3317191283293,1.95399515738499,-4.5544794188862,-1,0,1,4,2,4,3,4,4,3,0,1,2,2,2,3,2,3,4,2,3,4,3,4,2,4,4,1,1,1,7,1,2,2
"353",0.043583535108958,-5.07990314769976,5,7,3.83333333333333,6.48910411622276,9.5,13.3002421307506,-5.00242130750605,2.90314769975787,-4.27118644067797,18.1888619854722,5.77966101694916,5.3317191283293,-7.04600484261501,-8.5544794188862,-1,0,1,4,2,3,4,5,4,4,4,4,4,3,4,4,3,1,5,1,1,3,2,5,1,1,4,7,7,7,7,7,5,5
"354",1.04358353510896,-1.07990314769976,5,7,3,1.48910411622276,7.7,-4.6997578692494,2.99757869249395,1.90314769975787,1.72881355932203,0.188861985472158,10.7796610169492,6.3317191283293,0.953995157384988,4.4455205811138,-1,0,1,4,3,4,4,4,4,4,2,4,3,2,3,4,1,1,4,3,4,4,3,4,3,4,4,7,7,7,7,7,5,5
"355",0.043583535108958,2.92009685230024,4,6.4,3,1.48910411622276,8.7,5.3002421307506,4.99757869249395,-0.0968523002421335,-2.27118644067797,2.18886198547216,14.7796610169492,6.3317191283293,0.953995157384988,12.4455205811138,-1,0,1,4,3,4,4,4,3,4,2,3,3,2,4,4,2,2,4,5,4,4,4,3,3,2,4,6,7,7,6,6,4,4
"356",5.04358353510896,5.92009685230024,4,1,4,7.48910411622276,10.3,21.3002421307506,7.99757869249395,7.90314769975787,21.728813559322,-7.81113801452784,-1.22033898305084,-10.6682808716707,-4.04600484261501,10.4455205811138,-1,0,1,4,4,4,5,5,5,4,4,4,4,4,4,5,2,3,3,3,3,4,3,4,5,5,4,1,1,1,1,1,4,4
"357",4.04358353510896,-0.0799031476997563,3.5,6.6,2.5,-1.51089588377724,8.7,5.3002421307506,4.99757869249395,-3.09685230024213,6.72881355932203,-1.81113801452784,10.7796610169492,3.3317191283293,-6.04600484261501,7.4455205811138,-1,0,1,4,4,4,4,5,5,3,2,3,1,3,3,4,2,2,4,2,3,4,3,4,5,4,4,7,7,7,6,6,4,3
"358",-1.95641646489104,-6.07990314769976,3,6.8,3.66666666666667,5.48910411622276,9.2,10.3002421307506,-3.00242130750605,-3.09685230024213,-11.271186440678,9.18886198547216,9.77966101694916,0.331719128329297,0.953995157384988,-5.5544794188862,1,1,0,4,3,4,4,3,2,4,3,4,3,4,4,1,2,1,4,3,3,4,4,4,2,2,3,7,7,7,7,6,3,3
"359",-1.95641646489104,-3.07990314769976,3.5,4.6,2.16666666666667,-3.51089588377724,5.2,-29.6997578692494,0.997578692493946,-6.09685230024213,-0.271186440677965,5.18886198547216,-5.22033898305084,4.3317191283293,6.95399515738499,7.4455205811138,1,1,0,4,4,3,3,3,3,3,2,2,2,2,2,4,2,2,3,3,3,3,3,3,3,4,4,5,4,4,5,5,4,3
"360",6.04358353510896,5.92009685230024,5,7,3.83333333333333,6.48910411622276,8.6,4.3002421307506,9.99757869249395,13.9031476997579,6.72881355932203,-17.8111380145278,4.77966101694916,-7.6682808716707,-3.04600484261501,7.4455205811138,-1,0,1,3,5,5,5,5,5,4,3,4,4,4,4,5,2,3,3,3,4,3,3,5,5,5,5,7,7,7,7,7,5,5
"361",-6.95641646489104,-0.0799031476997563,2.5,4,2.16666666666667,-3.51089588377724,5.5,-26.6997578692494,-10.0024213075061,-11.0968523002421,-1.27118644067797,7.18886198547216,-12.2203389830508,-6.6682808716707,5.95399515738499,-8.5544794188862,-1,0,1,2,1,1,3,4,4,2,2,3,2,2,2,1,2,2,3,4,1,1,1,3,4,1,3,4,4,4,4,4,2,3
"362",-5.95641646489104,-2.07990314769976,3.5,4.2,2.16666666666667,-3.51089588377724,5.7,-24.6997578692494,-3.00242130750605,-11.0968523002421,-0.271186440677965,0.188861985472158,-9.22033898305084,6.3317191283293,7.95399515738499,4.4455205811138,-1,0,1,4,2,3,2,3,2,2,2,3,2,2,2,2,3,2,3,3,4,3,3,2,2,NA,3,4,5,3,3,6,4,3
"363",-1.95641646489104,0.920096852300244,4,6.2,2.66666666666667,-0.510895883777241,7.9,-2.6997578692494,-1.00242130750605,-2.09685230024213,0.728813559322035,-5.81113801452784,-12.2203389830508,10.3317191283293,1.95399515738499,-0.554479418886199,-1,0,1,3,3,2,4,4,4,3,2,3,2,2,4,4,2,2,4,2,2,2,2,4,3,4,4,6,6,6,6,7,4,4
"364",-1.95641646489104,1.92009685230024,3.5,7,2.16666666666667,-3.51089588377724,8.8,6.3002421307506,-6.00242130750605,-7.09685230024213,5.72881355932203,6.18886198547216,-11.2203389830508,7.3317191283293,-4.04600484261501,-1.5544794188862,-1,0,1,3,2,4,3,4,4,2,2,2,2,2,3,2,2,1,2,3,3,4,2,3,3,2,3,7,7,7,7,7,4,3
"365",5.04358353510896,2.92009685230024,4,7,3,1.48910411622276,10.1,19.3002421307506,7.99757869249395,-0.0968523002421335,1.72881355932203,-4.81113801452784,1.77966101694916,-7.6682808716707,-3.04600484261501,2.4455205811138,1,1,0,4,5,5,5,5,3,3,3,3,2,3,4,4,3,1,3,4,4,4,4,4,4,4,5,7,7,7,7,7,5,3
"366",1.04358353510896,-0.0799031476997563,3,6.2,2.5,-1.51089588377724,8.8,6.3002421307506,-2.00242130750605,6.90314769975787,-2.27118644067797,2.18886198547216,11.7796610169492,-5.6682808716707,-4.04600484261501,1.4455205811138,-1,0,1,2,3,4,5,4,5,3,2,3,1,2,4,3,2,2,4,2,2,4,3,4,2,2,4,6,6,7,6,6,3,3
"367",-0.956416464891042,-3.07990314769976,4,6.2,3.16666666666667,2.48910411622276,10.3,21.3002421307506,-6.00242130750605,8.90314769975787,-7.27118644067797,4.18886198547216,-0.220338983050844,6.3317191283293,-1.04600484261501,2.4455205811138,-1,0,1,4,3,3,5,3,3,3,3,3,3,3,4,4,2,2,4,2,2,3,3,3,2,1,2,6,7,4,7,7,4,4
"368",0.043583535108958,2.92009685230024,3,4.6,2.83333333333333,0.489104116222759,7.3,-8.6997578692494,-9.00242130750605,-2.09685230024213,2.72881355932203,10.1888619854722,9.77966101694916,7.3317191283293,-0.0460048426150124,1.4455205811138,-1,0,1,4,2,4,4,4,4,3,1,3,3,4,3,2,2,2,2,2,2,2,1,4,2,2,4,5,4,5,4,5,3,3
"369",-2.95641646489104,1.92009685230024,4,7,3.33333333333333,3.48910411622276,9.4,12.3002421307506,-10.0024213075061,-19.0968523002421,1.72881355932203,11.1888619854722,-4.22033898305084,1.3317191283293,5.95399515738499,-5.5544794188862,1,1,0,4,4,3,2,4,2,4,2,3,3,4,4,2,1,1,2,3,3,3,2,2,2,2,3,7,7,7,7,7,5,3
"370",3.04358353510896,6.92009685230024,4.5,4.8,3.5,4.48910411622276,9.3,11.3002421307506,-4.00242130750605,-5.09685230024213,10.728813559322,5.18886198547216,2.77966101694916,-1.6682808716707,-8.04600484261501,-6.5544794188862,1,1,0,4,4,5,3,4,5,4,3,3,3,4,4,3,1,1,3,2,3,4,4,4,1,2,4,4,5,5,5,5,5,4
"371",-1.95641646489104,0.920096852300244,4,7,3,1.48910411622276,10.2,20.3002421307506,1.99757869249395,11.9031476997579,-5.27118644067797,7.18886198547216,7.77966101694916,0.331719128329297,-8.04600484261501,-4.5544794188862,-1,0,1,2,2,2,5,4,5,3,4,4,3,0,4,4,2,2,5,4,2,2,1,5,2,4,5,7,7,7,7,7,4,4
"372",-4.95641646489104,-7.07990314769976,4.5,7,2.66666666666667,-0.510895883777241,9.8,16.3002421307506,-12.0024213075061,2.90314769975787,4.72881355932203,18.1888619854722,-10.2203389830508,9.3317191283293,3.95399515738499,-6.5544794188862,-1,0,1,3,2,1,4,3,4,2,2,4,0,4,4,3,2,1,2,3,1,3,1,2,2,2,2,7,7,7,7,7,5,4
"373",1.04358353510896,-2.07990314769976,2.5,6.4,2.66666666666667,-0.510895883777241,8.8,6.3002421307506,-13.0024213075061,0.903147699757866,-2.27118644067797,-0.811138014527842,-16.2203389830508,-3.6682808716707,-6.04600484261501,-5.5544794188862,-1,0,1,5,4,2,4,4,4,3,3,3,2,1,4,2,1,1,2,1,1,2,1,3,3,3,3,5,7,7,7,6,3,2
"374",4.04358353510896,-11.0799031476998,4,6.4,1.33333333333333,-8.51089588377724,7.2,-9.6997578692494,-0.0024213075060544,7.90314769975787,-2.27118644067797,-7.81113801452784,6.77966101694916,-6.6682808716707,6.95399515738499,-3.5544794188862,-1,0,1,4,4,4,5,5,4,3,0,0,1,2,2,4,2,2,4,3,2,4,2,3,4,3,3,7,7,7,4,7,4,4
"375",0.043583535108958,0.920096852300244,4,6,3,1.48910411622276,9.1,9.3002421307506,-13.0024213075061,13.9031476997579,1.72881355932203,-15.8111380145278,8.77966101694916,-9.6682808716707,-4.04600484261501,-6.5544794188862,1,1,0,3,4,3,4,4,4,3,3,3,3,2,4,1,1,1,1,1,1,3,3,4,2,2,3,6,6,6,6,6,4,4
"376",1.04358353510896,2.92009685230024,5,7,2.83333333333333,0.489104116222759,9.3,11.3002421307506,1.99757869249395,5.90314769975787,2.72881355932203,8.18886198547216,8.77966101694916,-0.668280871670703,-8.04600484261501,-1.5544794188862,-1,0,1,3,3,4,4,5,4,3,3,3,3,1,4,4,2,2,4,4,3,3,2,4,3,3,4,7,7,7,7,7,5,5
"377",-1.95641646489104,1.92009685230024,2.5,6,2.5,-1.51089588377724,9,8.3002421307506,-2.00242130750605,5.90314769975787,-1.27118644067797,9.18886198547216,-9.22033898305084,-4.6682808716707,-4.04600484261501,-3.5544794188862,-1,0,1,4,2,3,4,3,4,2,2,3,3,2,3,1,2,2,4,2,1,3,2,5,5,3,4,6,7,6,5,6,3,2
"378",-3.95641646489104,-1.07990314769976,3,5.4,2,-4.51089588377724,7.9,-2.6997578692494,-4.00242130750605,-0.0968523002421335,-2.27118644067797,1.18886198547216,5.77966101694916,-0.668280871670703,7.95399515738499,-2.5544794188862,-1,0,1,3,2,2,4,3,4,2,2,2,2,2,2,2,1,1,4,3,2,2,2,5,4,3,3,5,5,5,6,6,3,3
"379",-1.95641646489104,2.92009685230024,3,5.2,2.33333333333333,-2.51089588377724,8.5,3.3002421307506,4.99757869249395,-8.09685230024213,-1.27118644067797,10.1888619854722,-15.2203389830508,-0.668280871670703,-5.04600484261501,3.4455205811138,-1,0,1,4,4,4,2,4,2,4,2,3,1,1,3,4,4,4,4,4,4,4,5,2,2,2,2,6,6,5,3,6,4,2
"380",1.04358353510896,-1.07990314769976,3,6.2,2.66666666666667,-0.510895883777241,7.3,-8.6997578692494,-1.00242130750605,-6.09685230024213,-2.27118644067797,-3.81113801452784,-10.2203389830508,2.3317191283293,-5.04600484261501,-2.5544794188862,-1,0,1,3,2,3,5,5,5,4,3,3,0,3,3,2,2,2,5,4,4,2,1,4,2,4,3,6,7,7,4,7,3,3
"381",0.043583535108958,-1.07990314769976,3.5,6,2.83333333333333,0.489104116222759,7.6,-5.6997578692494,11.9975786924939,-0.0968523002421335,1.72881355932203,-8.81113801452784,-3.22033898305084,-7.6682808716707,4.95399515738499,3.4455205811138,1,1,0,4,3,3,4,4,4,3,2,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4,3
"382",1.04358353510896,2.92009685230024,3.5,6.4,2.83333333333333,0.489104116222759,6.8,-13.6997578692494,-6.00242130750605,-8.09685230024213,-5.27118644067797,-5.81113801452784,-10.2203389830508,-8.6682808716707,-2.04600484261501,8.4455205811138,-1,0,1,4,3,4,4,4,4,3,3,4,3,1,3,4,2,1,1,2,4,2,2,2,1,4,5,7,6,7,6,6,3,4
"383",1.04358353510896,4.92009685230024,3,7,2.83333333333333,0.489104116222759,8,-1.6997578692494,2.99757869249395,4.90314769975787,-7.27118644067797,-3.81113801452784,2.77966101694916,1.3317191283293,-6.04600484261501,0.445520581113801,-1,0,1,3,2,4,5,4,5,3,2,3,3,3,3,4,4,3,4,2,3,3,2,5,3,3,3,7,7,7,7,7,3,3
"384",0.043583535108958,1.92009685230024,4,6.8,3.5,4.48910411622276,9.4,12.3002421307506,-0.0024213075060544,6.90314769975787,-1.27118644067797,-16.8111380145278,12.7796610169492,-11.6682808716707,-2.04600484261501,-4.5544794188862,1,1,0,4,2,4,4,4,4,4,3,3,3,4,4,3,2,2,2,3,2,4,4,4,4,3,3,7,7,7,7,6,4,4
"385",1.04358353510896,-1.07990314769976,1,3.8,1.83333333333333,-5.51089588377724,8.5,3.3002421307506,-5.00242130750605,3.90314769975787,-7.27118644067797,-6.81113801452784,2.77966101694916,-10.6682808716707,-3.04600484261501,4.4455205811138,-1,0,1,4,4,3,4,4,4,2,1,2,2,2,2,2,2,2,4,2,1,3,3,5,2,2,3,3,4,4,4,4,1,1
"386",4.04358353510896,-4.07990314769976,3,6,4,7.48910411622276,10,18.3002421307506,-0.0024213075060544,-4.09685230024213,3.72881355932203,8.18886198547216,3.77966101694916,5.3317191283293,9.95399515738499,2.4455205811138,1,1,0,4,3,4,5,5,5,4,4,4,4,4,4,3,2,2,4,3,3,2,2,3,4,4,4,6,6,6,6,6,3,3
"387",8.04358353510896,-11.0799031476998,5,7,3.83333333333333,6.48910411622276,7.3,-8.6997578692494,23.9975786924939,2.90314769975787,6.72881355932203,-14.8111380145278,-3.22033898305084,-8.6682808716707,-5.04600484261501,10.4455205811138,-1,0,1,5,5,5,5,5,5,4,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,5,5
"388",6.04358353510896,-3.07990314769976,4.5,7,3,1.48910411622276,9.4,12.3002421307506,14.9975786924939,8.90314769975787,2.72881355932203,-4.81113801452784,-5.22033898305084,-5.6682808716707,-8.04600484261501,0.445520581113801,-1,0,1,4,5,4,5,5,5,3,3,3,3,2,4,5,5,5,5,2,2,4,4,5,5,4,5,7,7,7,7,7,5,4
"389",0.043583535108958,-0.0799031476997563,4,6.4,2.16666666666667,-3.51089588377724,7.9,-2.6997578692494,-5.00242130750605,3.90314769975787,3.72881355932203,3.18886198547216,10.7796610169492,12.3317191283293,2.95399515738499,2.4455205811138,-1,0,1,4,4,2,2,5,5,2,2,2,3,2,2,4,1,1,2,1,1,5,2,5,2,3,4,5,6,7,7,7,4,4
"390",5.04358353510896,6.92009685230024,5,7,2.66666666666667,-0.510895883777241,8.3,1.3002421307506,6.99757869249395,-8.09685230024213,-10.271186440678,-2.81113801452784,-5.22033898305084,9.3317191283293,1.95399515738499,-0.554479418886199,-1,0,1,4,3,5,5,5,5,4,0,4,0,4,4,5,4,3,5,5,5,5,1,1,3,3,3,7,7,7,7,7,5,5
"391",-2.95641646489104,6.92009685230024,3.5,6.4,3.66666666666667,5.48910411622276,8,-1.6997578692494,-9.00242130750605,9.90314769975787,1.72881355932203,4.18886198547216,8.77966101694916,14.3317191283293,-3.04600484261501,-8.5544794188862,-1,0,1,2,1,3,4,4,5,4,3,4,4,3,4,1,1,1,2,2,2,3,2,5,2,2,4,7,6,5,7,7,4,3
"392",0.043583535108958,0.920096852300244,2.5,6.4,2.33333333333333,-2.51089588377724,10.3,21.3002421307506,-2.00242130750605,7.90314769975787,2.72881355932203,-13.8111380145278,-9.22033898305084,-14.6682808716707,-5.04600484261501,-3.5544794188862,-1,0,1,2,2,5,5,4,4,1,3,2,1,3,4,2,2,4,2,4,4,3,4,2,2,2,3,6,6,7,7,6,2,3
"393",-2.95641646489104,-12.0799031476998,2,1,0.666666666666667,-12.5108958837772,2.8,-53.6997578692494,-8.00242130750605,-11.0968523002421,3.72881355932203,8.18886198547216,-10.2203389830508,-9.6682808716707,16.953995157385,-2.5544794188862,-1,0,1,3,3,3,3,3,NA,0,4,0,0,0,0,2,3,2,2,3,2,2,3,2,3,2,2,1,1,1,1,1,1,3
"394",2.04358353510896,3.92009685230024,4,7,3.33333333333333,3.48910411622276,9.1,9.3002421307506,-8.00242130750605,-13.0968523002421,-10.271186440678,8.18886198547216,-17.2203389830508,-0.668280871670703,-8.04600484261501,2.4455205811138,1,1,0,4,4,5,4,4,3,4,3,3,3,3,4,2,2,2,2,4,4,2,4,2,1,1,2,7,7,7,7,7,4,4
"395",2.04358353510896,-6.07990314769976,1.5,3.6,1,-10.5108958837772,5.5,-26.6997578692494,-2.00242130750605,7.90314769975787,-10.271186440678,2.18886198547216,-11.2203389830508,0.331719128329297,3.95399515738499,4.4455205811138,-1,0,1,4,4,3,4,4,5,1,1,1,1,1,1,2,2,2,3,3,2,4,3,4,2,4,3,3,5,4,3,3,1,2
"396",-3.95641646489104,-2.07990314769976,3,6,2.83333333333333,0.489104116222759,7.9,-2.6997578692494,-8.00242130750605,-5.09685230024213,-1.27118644067797,6.18886198547216,-6.22033898305084,3.3317191283293,-2.04600484261501,-1.5544794188862,-1,0,1,3,2,3,3,4,3,3,3,3,3,2,3,1,2,2,3,2,2,2,2,3,3,3,3,6,6,6,6,6,3,3
"397",-7.95641646489104,2.92009685230024,4,6.2,2.33333333333333,-2.51089588377724,6.7,-14.6997578692494,-9.00242130750605,4.90314769975787,1.72881355932203,-6.81113801452784,-0.220338983050844,1.3317191283293,11.953995157385,-1.5544794188862,1,1,0,3,2,2,1,4,2,3,0,3,1,3,4,2,2,2,2,1,1,3,1,4,5,2,2,6,7,6,7,5,4,4
"398",-3.95641646489104,-5.07990314769976,3,4,2.5,-1.51089588377724,5.6,-25.6997578692494,0.997578692493946,-8.09685230024213,0.728813559322035,-6.81113801452784,-10.2203389830508,5.3317191283293,3.95399515738499,2.4455205811138,1,1,0,2,3,3,3,3,4,3,2,3,2,3,2,4,3,3,4,3,3,4,3,3,2,3,2,4,4,4,4,4,3,3
"399",0.043583535108958,-1.07990314769976,3,3.8,2,-4.51089588377724,5.7,-24.6997578692494,-8.00242130750605,-6.09685230024213,1.72881355932203,9.18886198547216,-2.22033898305084,3.3317191283293,5.95399515738499,4.4455205811138,-1,0,1,3,4,4,3,4,4,2,1,2,2,2,3,2,2,2,2,2,2,4,3,2,2,2,3,5,3,3,4,4,3,3
"400",6.04358353510896,5.92009685230024,4,6.6,2.66666666666667,-0.510895883777241,8,-1.6997578692494,10.9975786924939,0.903147699757866,-10.271186440678,8.18886198547216,14.7796610169492,14.3317191283293,-2.04600484261501,4.4455205811138,-1,0,1,5,5,4,4,5,5,4,0,4,0,4,4,4,3,2,5,4,4,3,3,5,4,5,5,7,7,6,7,6,4,4
"401",-1.95641646489104,-0.0799031476997563,4,6.8,3,1.48910411622276,9.5,13.3002421307506,3.99757869249395,-5.09685230024213,0.728813559322035,-14.8111380145278,-20.2203389830508,-1.6682808716707,5.95399515738499,-7.5544794188862,1,1,0,3,4,4,2,4,3,3,4,2,4,1,4,3,4,2,2,3,3,4,3,2,5,4,5,7,6,7,7,7,4,4
"402",-2.95641646489104,-2.07990314769976,2.5,3.8,2.66666666666667,-0.510895883777241,5,-31.6997578692494,-9.00242130750605,-6.09685230024213,-13.271186440678,-7.81113801452784,-4.22033898305084,3.3317191283293,4.95399515738499,-3.5544794188862,-1,0,1,2,1,4,5,4,3,3,1,3,3,2,4,1,1,1,2,2,1,2,2,5,4,2,4,3,4,4,2,6,2,3
"403",-0.956416464891042,-9.07990314769976,4,6.2,3,1.48910411622276,7.6,-5.6997578692494,-8.00242130750605,-10.0968523002421,2.72881355932203,-2.81113801452784,-0.220338983050844,4.3317191283293,3.95399515738499,-1.5544794188862,1,1,0,4,3,3,4,3,4,4,1,3,3,3,4,1,2,2,3,3,2,3,2,3,2,3,2,5,7,6,6,7,4,4
"404",-9.95641646489104,-8.07990314769976,1,2.8,0.166666666666667,-15.5108958837772,8.6,4.3002421307506,-22.0024213075061,0.903147699757866,-0.271186440677965,21.1888619854722,-19.2203389830508,-5.6682808716707,10.953995157385,-12.5544794188862,-1,0,1,1,1,1,2,3,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,4,2,3,1,1
"405",-4.95641646489104,-6.07990314769976,2,3.4,1.66666666666667,-6.51089588377724,6.1,-20.6997578692494,-0.0024213075060544,-7.09685230024213,-2.27118644067797,15.1888619854722,6.77966101694916,7.3317191283293,-4.04600484261501,5.4455205811138,-1,0,1,3,3,4,1,3,3,3,0,1,1,2,3,4,4,5,3,4,4,4,2,2,1,1,2,3,4,4,2,4,2,2
"406",0.043583535108958,0.920096852300244,3.5,7,3.16666666666667,2.48910411622276,10.3,21.3002421307506,6.99757869249395,3.90314769975787,-6.27118644067797,4.18886198547216,-4.22033898305084,-0.668280871670703,-3.04600484261501,5.4455205811138,1,1,0,3,4,4,3,4,4,3,3,3,3,3,4,5,2,2,5,4,4,4,2,4,5,2,4,7,7,7,7,7,4,3
"407",4.04358353510896,-3.07990314769976,2.5,5,1.5,-7.51089588377724,8.6,4.3002421307506,5.99757869249395,-7.09685230024213,-1.27118644067797,-2.81113801452784,-0.220338983050844,0.331719128329297,9.95399515738499,2.4455205811138,-1,0,1,4,4,3,5,5,5,2,1,1,2,1,2,4,2,3,4,4,4,4,3,4,2,4,4,5,5,5,5,5,2,3
"408",3.04358353510896,-9.07990314769976,4,6.4,2.66666666666667,-0.510895883777241,9.5,13.3002421307506,2.99757869249395,-7.09685230024213,0.728813559322035,-3.81113801452784,0.779661016949156,-1.6682808716707,0.953995157384988,1.4455205811138,-1,0,1,4,3,4,5,4,5,2,3,3,3,3,2,4,4,4,2,4,4,4,2,4,2,2,3,6,7,7,6,6,4,4
"409",1.04358353510896,0.920096852300244,3.5,5.8,2.66666666666667,-0.510895883777241,7.4,-7.6997578692494,6.99757869249395,2.90314769975787,2.72881355932203,1.18886198547216,-3.22033898305084,1.3317191283293,2.95399515738499,4.4455205811138,-1,0,1,3,3,4,4,4,5,3,3,3,2,3,2,4,3,4,4,3,3,3,3,4,4,4,4,6,6,5,6,6,NA,NA
"410",-6.95641646489104,-5.07990314769976,2,6,3.16666666666667,2.48910411622276,8.5,3.3002421307506,-16.0024213075061,13.9031476997579,6.72881355932203,-2.81113801452784,-17.2203389830508,-4.6682808716707,-6.04600484261501,-6.5544794188862,-1,0,1,1,1,1,4,4,4,3,4,3,3,3,3,1,1,1,1,1,1,1,1,4,4,2,2,6,6,6,6,6,2,2
"411",4.04358353510896,0.920096852300244,3.5,6,3,1.48910411622276,8.9,7.3002421307506,-0.0024213075060544,8.90314769975787,7.72881355932203,15.1888619854722,4.77966101694916,-2.6682808716707,-8.04600484261501,-4.5544794188862,-1,0,1,4,5,4,4,4,5,NA,NA,NA,NA,NA,NA,2,2,2,3,2,4,4,2,5,4,2,4,NA,NA,NA,NA,NA,NA,NA
"412",-0.956416464891042,-7.07990314769976,3.5,6,3,1.48910411622276,8.9,7.3002421307506,5.99757869249395,-3.09685230024213,-5.27118644067797,2.18886198547216,-10.2203389830508,-4.6682808716707,-3.04600484261501,-6.5544794188862,-1,0,1,2,3,4,4,4,4,NA,NA,NA,NA,NA,NA,3,4,5,4,4,4,3,3,4,2,3,3,NA,NA,NA,NA,NA,NA,NA
"413",-9.95641646489104,-10.0799031476998,3.5,6,3,1.48910411622276,8.9,7.3002421307506,-17.0024213075061,-9.09685230024213,-1.27118644067797,22.1888619854722,8.77966101694916,-0.668280871670703,6.95399515738499,-0.554479418886199,NA,NA,NA,2,1,1,2,4,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,4,2,2,2,NA,NA,NA,NA,NA,NA,NA
